专家,工作,单位
23812,工作,北京工业大学
23814,工作,长安大学
23817,工作,重庆大学
23819,工作,苏州市职业大学
23823,工作,佳木斯大学
23825,工作,中国科学院自动化研究所
23830,工作,乐山师范学院
23832,工作,西南民族大学
23834,工作,沈阳师范大学
23835,工作,河北师范大学
23837,工作,中国刑事警察学院
23838,工作,河南工业大学
23842,工作,长安大学
23843,工作,佳木斯大学
23844,工作,北京印刷学院
23845,工作,桂林电子科技大学
23847,工作,西南石油大学
23855,工作,中国农业科学院植物保护研究所
23856,工作,黑龙江省农业科学院佳木斯水稻研究所
23859,工作,华侨大学
23860,工作,中国气象局沈阳大气环境研究所
23861,工作,上海交通大学
23864,工作,武汉科技大学
23868,工作,杭州师范大学
23870,工作,南京体育学院
23871,工作,中国水利水电科学研究院
23872,工作,南京理工大学
23875,工作,中山大学
23881,工作,湖北省林业科学研究院
23886,工作,福建工程学院
23888,工作,燕山大学
23889,工作,杭州电子科技大学
23890,工作,山西农业大学
23891,工作,中山大学
23893,工作,山西省交通科学研究院
23898,工作,中国中医科学院第二临床医药研究所（中国中医科学院广安门医院）
23899,工作,天津工业大学
23900,工作,牡丹江医学院
23907,工作,宁波市微循环与莨菪类药研究所
23909,工作,同济大学
23910,工作,吉林大学
23911,工作,北京语言大学
23912,工作,南方医科大学
23913,工作,西南科技大学
23915,工作,西北工业大学
23916,工作,三峡大学
23919,工作,国家体育总局反兴奋剂中心
23924,工作,南京大学
23928,工作,北京农学院
23929,工作,中国科学院大连化学物理研究所
23930,工作,中国烟草总公司郑州烟草研究院
23933,工作,塔里木大学
23934,工作,河北科技大学
23935,工作,云南农业大学
23948,工作,廊坊师范学院
23951,工作,宁波大学
23957,工作,中国科学院上海光学精密机械研究所
23960,工作,福建省农业科学研究院
23961,工作,中国水利水电科学研究院
23967,工作,华南理工大学
23968,工作,山东省科学院自动化研究所
23969,工作,河北工程大学
23970,工作,兰州理工大学
23973,工作,青岛理工大学
23974,工作,河北工程大学
23975,工作,安徽建筑工业学院
23976,工作,潍坊医学院
23977,工作,北华大学
23978,工作,中国科学院寒区旱区环境与工程研究所
23979,工作,杭州师范大学
23980,工作,西安电子科技大学
23981,工作,上海交通大学
23983,工作,石家庄经济学院
23984,工作,河南省水利科学研究院
23985,工作,哈尔滨工业大学
23989,工作,中国科学院武汉岩土力学研究所
23990,工作,安徽农业大学
23992,工作,武汉科技大学
23993,工作,皖西学院
23994,工作,青岛大学
24000,工作,武汉工程大学
24001,工作,哈尔滨工业大学
24002,工作,黑龙江省农业科学院黑河分院
24003,工作,吉林大学
24005,工作,贵州省山地农业机械研究所
24007,工作,中国科学院大连化学物理研究所
24013,工作,南通市职业大学
24017,工作,中国环境科学研究院
24018,工作,青岛农业大学
24022,工作,浙江万里学院
24025,工作,北京科技大学
24026,工作,河北省疾病预防控制中心
24027,工作,同济大学
24032,工作,中国科学院广州地球化学研究所
24036,工作,国家海洋局第二海洋研究所
24037,工作,南方医科大学
24038,工作,山西省交通科学研究院
24039,工作,青岛地球软件技术有限公司
24042,工作,重庆科技学院
24044,工作,中国中医科学院望京医院
24045,工作,陕西科技大学
24054,工作,江苏科技大学
24056,工作,常州工学院
24057,工作,中国农业大学
24061,工作,黑龙江中医药大学
24062,工作,华南理工大学
24069,工作,中国科学院遗传与发育生物学研究所
24070,工作,郑州大学
24071,工作,南京工程学院
24072,工作,郑州大学
24074,工作,成都中医药大学
24075,工作,暨南大学
24076,工作,环境保护部华南环境科学研究所
24080,工作,南京工业大学
24082,工作,山东大学
24084,工作,上海工程技术大学
24086,工作,河海大学
24088,工作,南京工业大学
24089,工作,达州市农业机械研究所
24090,工作,安庆师范学院
24091,工作,山东建筑大学
24092,工作,北京口腔医院
24094,工作,中南大学
24101,工作,中国农业科学院油料作物研究所
24102,工作,黑龙江八一农垦大学
24103,工作,浙江海洋学院
24104,工作,中国科学院上海硅酸盐研究所
24107,工作,沈阳师范大学
24109,工作,中国科学院广州能源研究所
24110,工作,绵阳师范学院
24123,工作,哈尔滨工程大学
24126,工作,河南省建筑科学研究院有限公司
24127,工作,山东农业大学
24129,工作,四川师范大学
24132,工作,南京理工大学
24133,工作,第二军医大学
24135,工作,东华理工大学
24138,工作,浙江师范大学
24140,工作,农业部环境保护科研监测所
24144,工作,河南省轻工机械研究所有限责任公司
24146,工作,四川大学
24147,工作,山西医科大学
24148,工作,郑州大学
24149,工作,重庆理工大学
24150,工作,华北科技学院
24151,工作,上海应用技术学院
24152,工作,大连工业大学
24155,工作,东北电力大学
24158,工作,南京特殊教育职业技术学院
24162,工作,中国安全生产科学研究院
24165,工作,江苏师范大学
24168,工作,太原理工大学
24177,工作,吉林大学
24180,工作,浙江工业大学
24181,工作,扬州大学
24184,工作,安徽省农业科学院园艺研究所
24186,工作,苏州科技学院
24187,工作,重庆交通大学
24191,工作,哈尔滨理工大学
24194,工作,中国科学院计算技术研究所
24203,工作,辽宁科技大学
24204,工作,南方医科大学
24206,工作,河南省农业科学院农业质量标准与检测技术研究中心
24207,工作,成都医学院
24211,工作,上海邮政科学研究院
24213,工作,河北科技大学
24218,工作,中南林业科技大学
24220,工作,国家海洋信息中心
24221,工作,内蒙古工业大学
24222,工作,南京审计学院
24223,工作,河北北方学院
24225,工作,上海三爱富新材料股份有限公司
24232,工作,六盘水师范学院
24235,工作,西南政法大学
24239,工作,中国科学院软件研究所
24242,工作,常州大学
24243,工作,山东省烟台市农业科学研究院
24249,工作,长春工程学院
24250,工作,上海理工大学
24253,工作,天津商业大学
24258,工作,贵阳医学院
24259,工作,中国农业大学
24260,工作,哈尔滨工业大学
24265,工作,江西理工大学
24267,工作,中国科学院青藏高原研究所
24268,工作,西华大学
24272,工作,电子科技大学
24274,工作,湖南工程学院
24276,工作,中山大学
24279,工作,天津医科大学
24281,工作,内蒙古科技大学
24282,工作,南开大学
24285,工作,中国科学院金属研究所
24288,工作,重庆邮电大学
24289,工作,青海师范大学
24290,工作,湘南学院
24291,工作,山西医科大学
24297,工作,华北科技学院
24302,工作,淮安信息职业技术学院
24304,工作,南京信息工程大学
24307,工作,南京航空航天大学
24309,工作,中国科学院动物研究所
24310,工作,北京邮电大学
24313,工作,华南理工大学
24314,工作,汕头大学医学院
24315,工作,上海勘测设计研究院
24316,工作,西南大学
24317,工作,浙江万里学院
24321,工作,盐城工学院
24322,工作,华南理工大学
24323,工作,黑龙江省农业科学院植物保护研究所
24324,工作,中国医学科学院临床医学研究所
24325,工作,陕西中医学院
24330,工作,贵州大学
24331,工作,云南省机械研究设计院
24333,工作,中国科学院大连化学物理研究所
24336,工作,中冶华天工程技术有限公司
24337,工作,交通运输部天津水运工程科学研究所
24339,工作,中南冶金地质研究所
24343,工作,中国地质大学
24346,工作,山东省医学影像学研究所
24347,工作,浙江理工大学
24349,工作,福建农林大学
24353,工作,首都师范大学
24355,工作,延边大学
24360,工作,内蒙古医科大学
24361,工作,北华大学
24363,工作,北京师范大学
24364,工作,大连民族学院
24371,工作,中国科学院烟台海岸带研究所
24377,工作,合肥工业大学
24384,工作,厦门理工学院
24389,工作,南华大学
24390,工作,广东省农业科学院蚕业与农产品加工研究所
24393,工作,黑河学院
24395,工作,华南师范大学
24400,工作,中国科学院上海天文台
24403,工作,中国科学院长春应用化学研究所
24405,工作,湖北科技学院
24406,工作,中国科学院寒区旱区环境与工程研究所
24407,工作,兰州大学
24408,工作,上海电机学院
24412,工作,中国科学院高能物理研究所
24414,工作,武汉科技大学
24416,工作,长沙理工大学
24422,工作,北方工业大学
24423,工作,桂林电子科技大学
24424,工作,北京林业大学
24427,工作,北京市农林科学院
24428,工作,沈阳理工大学
24430,工作,山东工商学院
24431,工作,中原工学院
24432,工作,国家海洋环境预报中心
24433,工作,郑州大学
24436,工作,中国科学院上海药物研究所
24437,工作,新疆机械研究院股份有限公司
24438,工作,江苏省环境监测中心
24442,工作,重庆工商大学
24448,工作,北京联合大学
24449,工作,南方医科大学
24450,工作,河北医科大学
24451,工作,河南工程学院
24452,工作,吉林大学
24454,工作,东北电力大学
24456,工作,天津理工大学
24457,工作,清华大学
24461,工作,湖南理工学院
24465,工作,川北医学院
24468,工作,石家庄铁道大学
24471,工作,天津工业大学
24472,工作,湖北师范学院
24476,工作,贵州省心血管病研究所
24484,工作,重庆市建筑科学研究院
24485,工作,中国农业科学院蚕业研究所
24488,工作,中国水利水电科学研究院
24489,工作,吉林建筑工程学院
24504,工作,黑龙江省农业科学院大庆分院
24508,工作,中国建材国际工程集团有限公司
24510,工作,华北电力大学
24516,工作,西安交通大学
24518,工作,天津中医药大学
24521,工作,北京工商大学
24522,工作,沈阳建筑大学
24523,工作,北京大学人民医院
24524,工作,中国农业科学院中国水稻研究所
24528,工作,南昌大学
24531,工作,东北林业大学
24533,工作,成都体育学院
24534,工作,复旦大学
24535,工作,宁波大学
24539,工作,吉林大学
24541,工作,吉林大学
24546,工作,浙江万里学院
24550,工作,南京工程学院
24551,工作,辽宁工业大学
24553,工作,河南工业大学
24561,工作,上海大学
24564,工作,天津大学
24565,工作,天津工业大学
24570,工作,中国科学院自动化研究所
24572,工作,中国中医科学院西苑医院
24573,工作,黑龙江省寒地建筑科学研究院
24582,工作,西北民族大学
24583,工作,南京信息工程大学
24584,工作,渤海大学
24587,工作,北京市太阳能研究所集团有限公司
24589,工作,云南农业大学
24590,工作,贵州师范大学
24595,工作,河南城建学院
24598,工作,河南理工大学
24599,工作,大理学院
24601,工作,四川大学
24602,工作,浙江农林大学
24603,工作,卫生部北京医院
